year,fips,geo_title,10xx_naics_npo_employ,10xx_naics_npo_estab,10xx_naics_npo_salary,10xx_naics_npo_wages,10xx_naics_npo_weekly,10xx_naics_percent_npo,10xx_naics_priv_employ,10xx_naics_priv_estab,10xx_naics_priv_salary,10xx_naics_priv_wages,10xx_naics_priv_weekly,10xx_naics_wage_ratio_npo,61xx_naics_npo_employ,61xx_naics_npo_estab,61xx_naics_npo_salary,61xx_naics_npo_wages,61xx_naics_npo_weekly,61xx_naics_percent_npo,61xx_naics_priv_employ,61xx_naics_priv_estab,61xx_naics_priv_salary,61xx_naics_priv_wages,61xx_naics_priv_weekly,61xx_naics_wage_ratio_npo,62xx_naics_npo_employ,62xx_naics_npo_estab,62xx_naics_npo_salary,62xx_naics_npo_wages,62xx_naics_npo_weekly,62xx_naics_percent_npo,62xx_naics_priv_employ,62xx_naics_priv_estab,62xx_naics_priv_salary,62xx_naics_priv_wages,62xx_naics_priv_weekly,62xx_naics_wage_ratio_npo,71xx_naics_npo_employ,71xx_naics_npo_estab,71xx_naics_npo_salary,71xx_naics_npo_wages,71xx_naics_npo_weekly,71xx_naics_percent_npo,71xx_naics_priv_employ,71xx_naics_priv_estab,71xx_naics_priv_salary,71xx_naics_priv_wages,71xx_naics_priv_weekly,71xx_naics_wage_ratio_npo,81xx_naics_npo_employ,81xx_naics_npo_estab,81xx_naics_npo_salary,81xx_naics_npo_wages,81xx_naics_npo_weekly,81xx_naics_percent_npo,81xx_naics_priv_employ,81xx_naics_priv_estab,81xx_naics_priv_salary,81xx_naics_priv_wages,81xx_naics_priv_weekly,81xx_naics_wage_ratio_npo
2017,f-01003,"Baldwin County, Alabama",2987,107,35777,106865,688,0.0477110820049197,62606,5918,34475,2158349,663,1.03975704030922,,,,,,,,,,,,,2315,73,38395,88885,738,0.262680131623738,8813,556,42719,376474,822,0.867526774820371,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01009,"Blount County, Alabama",274,20,43836,12011,843,0.0427523794663754,6409,707,33830,216802,651,1.31324146195327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01015,"Calhoun County, Alabama",1075,60,31588,33957,607,0.0330423556894326,32534,2371,35402,1151785,681,0.889001463469549,,,,,,,,,,,,,635,38,34879,22148,671,0.147263450834879,4312,306,38949,167950,749,0.87962776152527,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01019,"Cherokee County, Alabama",137,20,26419,3619,508,0.0364167995746943,3762,359,33363,125523,642,0.78562507434281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01025,"Clarke County, Alabama",202,18,20268,4094,390,0.0320940578328567,6294,587,38674,243428,744,0.515908975207453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01031,"Coffee County, Alabama",602,19,23482,14136,452,0.0459401709401709,13104,1006,32570,426804,626,0.711403296170625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01033,"Colbert County, Alabama",289,32,24447,7065,470,0.0149919593297712,19277,1212,42129,812112,810,0.576620987334009,,,,,,,,,,,,,227,26,24948,5663,480,0.121455323702515,1869,125,47304,88399,910,0.49512771151289,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01045,"Dale County, Alabama",379,18,32603,12356,627,0.032260810350698,11748,766,53308,626263,1025,0.603781621541539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01047,"Dallas County, Alabama",407,41,25428,10349,489,0.0409209732555801,9946,748,37018,368167,712,0.677881154861241,,,,,,,,,,,,,220,27,27293,6004,525,0.123734533183352,1778,102,39734,70644,764,0.657837017040661,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01049,"DeKalb County, Alabama",246,26,22961,5648,442,0.0138591549295775,17750,1078,36015,639252,693,0.63433433709976,,,,,,,,,,,,,160,20,24708,3953,475,0.0646987464617873,2473,134,35923,88829,691,0.673334241722305,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01051,"Elmore County, Alabama",1227,37,27256,33443,524,0.0799765350019554,15342,1286,33781,518269,650,0.793525096075463,,,,,,,,,,,,,702,23,29768,20897,572,0.334285714285714,2100,113,33921,71231,652,0.82679702255305,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01053,"Escambia County, Alabama",458,22,35731,16365,687,0.0519863791146425,8810,772,37808,333085,727,0.942248358429366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01055,"Etowah County, Alabama",1011,52,26732,27026,514,0.0325803229029035,31031,1919,35642,1105997,685,0.743774519351159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01057,"Fayette County, Alabama",212,27,24193,5129,465,0.0741518013291361,2859,300,32184,92008,619,0.737119527132019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01069,"Houston County, Alabama",1386,66,33296,46148,640,0.0351830227953495,39394,2818,39891,1571466,767,0.829682788866462,,,,,,,,,,,,,997,47,29992,29902,577,0.140106801573918,7116,335,54731,389443,1053,0.510432621940842,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01071,"Jackson County, Alabama",140,21,32978,4617,634,0.011038397855397,12683,868,34415,436467,662,0.957855296407099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01073,"Jefferson County, Alabama",25696,408,55965,1438083,1076,0.0896959288464425,286479,17973,54079,15492490,1040,1.03844655150019,3014,41,46703,140763,898,0.723649459783914,4165,169,41239,171765,793,1.73397935694661,18296,198,59272,1084440,1140,0.372824713697681,49074,1852,56614,2778262,1089,1.07702651136591,1187,28,22112,26247,425,0.266083837704551,4461,206,22063,98430,424,1.00294824692702,1433,86,45522,65233,875,0.145261023821591,9865,1819,45389,447754,873,1.00346081781109
2017,f-01077,"Lauderdale County, Alabama",846,45,23356,19759,449,0.0339759036144578,24900,2009,32829,817449,631,0.704300102526989,,,,,,,,,,,,,445,28,27189,12099,523,0.102487333026255,4342,255,42820,185944,823,0.609495841646305,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01081,"Lee County, Alabama",1148,67,34262,39332,659,0.0266017842660178,43155,2986,34054,1469616,655,1.0062852443609,,,,,,,,,,,,,626,40,27906,17469,537,0.176387714849253,3549,262,38599,136993,742,0.682465150403522,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01083,"Limestone County, Alabama",249,33,28353,7060,545,0.014817900499881,16804,1382,43025,722988,827,0.655636489767603,,,,,,,,,,,,,155,22,30708,4760,591,0.123113582208102,1259,126,40934,51518,787,0.72504899298751,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01089,"Madison County, Alabama",5833,224,38685,225647,744,0.0379633968551494,153648,9241,53377,8201237,1026,0.716973089183779,,,,,,,,,,,,,2209,137,46304,102285,890,0.134400097347286,16436,1048,51803,851444,996,0.879351273334979,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01091,"Marengo County, Alabama",148,19,19296,2856,371,0.0266714723373581,5549,458,40115,222587,771,0.47430130521348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01093,"Marion County, Alabama",652,21,36653,23898,705,0.0776467786114088,8397,561,33769,283564,649,1.09327089423134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01095,"Marshall County, Alabama",418,41,33700,14086,648,0.013730127447116,30444,1913,34199,1041129,658,0.985236076596989,,,,,,,,,,,,,299,29,32819,9813,631,0.121693121693122,2457,177,39531,97114,760,0.811267118208335,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01097,"Mobile County, Alabama",12319,257,43721,538594,841,0.0844229714912281,145920,9789,46351,6763501,891,0.938359839460863,1559,18,38783,60463,746,0.75459825750242,2066,90,35538,73431,683,1.51632325917817,8981,152,45813,411446,881,0.380293021680217,23616,892,47905,1131315,921,0.931385703830202,,,,,,,,,,,,,288,32,32806,9448,631,0.050561797752809,5696,971,35550,202500,684,0.919012802196263
2017,f-01101,"Montgomery County, Alabama",7228,245,39519,285642,760,0.0746578526054847,96815,5970,42465,4111248,817,0.925460165800197,1465,23,40399,59185,777,0.724888668975755,2021,74,36156,73080,695,1.61654195510384,3916,108,39918,156318,768,0.315780985404403,12401,659,44992,557946,865,0.843343967211037,658,17,13922,9161,268,0.459818308874913,1431,63,16752,23979,322,0.726276801085085,439,51,45174,19831,869,0.117820719269995,3726,631,38783,144514,746,1.1909205947485
2017,f-01103,"Morgan County, Alabama",,,,,,,,,,,,,,,,,,,,,,,,,882,56,25626,22602,493,0.207139502113668,4258,329,36237,154290,697,0.656959007357654,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01109,"Pike County, Alabama",297,17,36227,10759,697,0.0264399537078252,11233,646,37762,424194,726,0.958284837583325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01113,"Russell County, Alabama",311,24,24512,7623,471,0.0278499149279126,11167,832,36448,407027,701,0.666249898072898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01115,"St. Clair County, Alabama",681,22,37657,25644,724,0.0406567164179104,16750,1403,36575,612645,703,1.03085135505064,,,,,,,,,,,,,660,16,38141,25173,733,0.341261633919338,1934,93,37899,73310,729,1.00944844378573,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01117,"Shelby County, Alabama",1285,70,32187,41360,619,0.0168396498401216,76308,5645,52810,4029830,1016,0.605439873596298,,,,,,,,,,,,,568,36,38379,21799,738,0.0768086544962813,7395,523,47417,350649,912,0.796757250513816,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01121,"Talladega County, Alabama",1660,39,32753,54370,630,0.0681528923923307,24357,1240,46722,1137997,898,0.686027271013552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01123,"Tallapoosa County, Alabama",813,16,40569,32983,780,0.0720744680851064,11280,774,33440,377201,643,1.23362525086663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01125,"Tuscaloosa County, Alabama",1926,81,32135,61892,618,0.0273614524584109,70391,4422,41975,2954666,807,0.760573714231616,,,,,,,,,,,,,1179,49,33581,39592,646,0.166032953105196,7101,435,41748,296454,803,0.774219578549361,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-01127,"Walker County, Alabama",638,39,28298,18054,544,0.0429282734490647,14862,1263,37175,552501,715,0.753147206770819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-02020,"Anchorage Borough, Alaska",16279,428,55365,901282,1065,0.133542792922125,121901,8021,53846,6563837,1035,1.03271716625319,,,,,,,,,,,,,12383,113,58840,728610,1132,0.503804060376744,24579,1008,53408,1312720,1027,1.22857202513937,,,,,,,,,,,,,1592,149,40906,65122,787,0.30381679389313,5240,751,40395,211654,777,1.01839818756691
2017,f-02090,"Fairbanks North Star Borough, Alaska",4127,133,51193,211275,984,0.154563499494401,26701,2154,47065,1256653,905,1.1054893322968,,,,,,,,,,,,,3643,50,53738,195768,1033,0.684774436090226,5320,250,52163,277530,1003,1.10222750953768,122,28,20950,2556,403,0.216696269982238,563,82,16959,9555,326,1.32010081915564,96,28,40256,3865,774,0.111239860950174,863,181,39282,33900,755,1.02801399422866
2017,f-02100,"Haines Borough, Alaska",143,24,37086,5303,713,0.178973717146433,799,137,35592,28447,684,1.05119047619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-02105,"Hoonah-Angoon Census Area, Alaska",56,16,29355,1644,565,0.133651551312649,419,93,29611,12417,569,0.989149846682616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-02110,"Juneau Borough, Alaska",1711,107,45990,78689,884,0.158001662203343,10829,1058,44577,482728,857,1.03786784618162,,,,,,,,,,,,,1104,40,47689,52649,917,0.661077844311377,1670,120,46079,76940,886,1.11121726162737,,,,,,,,,,,,,231,33,46039,10635,885,0.383720930232558,602,113,45027,27091,866,1.03796640739488
2017,f-02122,"Kenai Peninsula Borough, Alaska",2630,130,46534,122384,895,0.178887226227724,14702,1848,44545,654903,857,1.05492960939448,,,,,,,,,,,,,2061,48,50151,103361,964,0.622470552703111,3311,200,43974,145601,846,1.48410866477273,,,,,,,,,,,,,279,39,31628,8824,608,0.394625176803395,707,160,29221,20669,562,1.14283649503162
2017,f-02130,"Ketchikan Gateway Borough, Alaska",835,45,55799,46592,1073,0.151873408512186,5498,568,42358,232904,815,1.39654611437868,,,,,,,,,,,,,721,20,58900,42467,1133,0.711045364891519,1014,45,47559,48213,915,3.00356960734319,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-02150,"Kodiak Island Borough, Alaska",710,35,54133,38435,1041,0.150871228219295,4706,429,44052,207318,847,1.28086032699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-02170,"Matanuska-Susitna Borough, Alaska",1374,99,34854,47890,670,0.0770006724949563,17844,2014,39703,708463,764,0.869025357169571,,,,,,,,,,,,,987,40,35306,34847,679,0.242744712247909,4066,268,42375,172306,815,0.790834154645641,,,,,,,,,,,,,108,21,31752,3429,611,0.15629522431259,691,150,31224,21571,600,1.02037406002956
2017,f-02198,"Prince of Wales-Hyder Census Area, Alaska",162,16,39439,6389,758,0.145814581458146,1111,161,37505,41677,721,1.06064436316695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-02220,"Sitka Borough, Alaska",754,43,51052,38494,982,0.242132305716121,3114,336,39648,123477,762,1.41775667194313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-02261,"Valdez-Cordova Census Area, Alaska",579,42,43605,25247,839,0.158891328210757,3644,458,56522,205970,1087,0.739531570645998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-02290,"Yukon-Koyukuk Census Area, Alaska",234,16,39217,9177,754,0.339130434782609,690,118,41390,28549,796,0.923143919777788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04001,"Apache County, Arizona",2096,33,49446,103638,951,0.287359473539896,7294,438,39377,287218,757,1.40006229294674,,,,,,,,,,,,,1735,19,52750,91521,1014,0.714874330449114,2427,56,44292,107489,852,2.28602383531961,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04003,"Cochise County, Arizona",2015,62,38664,77909,744,0.0884004562604194,22794,2012,38524,878098,741,1.00402503310914,,,,,,,,,,,,,1636,28,39786,65090,765,0.424053913945049,3858,190,47076,181600,905,0.75878246939009,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04005,"Coconino County, Arizona",6838,131,55128,376967,1060,0.146609206492142,46641,3186,38352,1788746,738,1.55425864839719,,,,,,,,,,,,,5689,56,59080,336108,1136,0.640725306903931,8879,322,53611,476030,1031,1.34695180338334,,,,,,,,,,,,,178,16,36417,6482,700,0.132243684992571,1346,227,31798,42810,611,1.17088933187576
2017,f-04007,"Gila County, Arizona",628,29,47039,29540,905,0.0665113323448422,9442,866,41107,388135,791,1.15620391308623,,,,,,,,,,,,,492,15,52479,25820,1009,0.353194544149318,1393,90,42563,59277,819,1.41327121428379,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04009,"Graham County, Arizona",704,16,41649,29321,801,0.11626754748142,6055,466,38215,231374,735,1.10302179612808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04013,"Maricopa County, Arizona",130062,1377,54839,7132478,1055,0.075510366404848,1722439,95602,52377,90216819,1007,1.05103879178166,,,,,,,,,,,,,92573,432,60517,5602215,1164,0.372019659297779,248839,9364,53485,13309065,1029,1.22707733484732,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04015,"Mohave County, Arizona",3179,61,51425,163479,989,0.0766744651600299,41461,3584,36156,1499050,695,1.47404477312466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04017,"Navajo County, Arizona",2669,64,52206,139338,1004,0.146737038869646,18189,1503,37082,674493,713,1.51405121661205,,,,,,,,,,,,,2166,40,55962,121215,1076,0.57286432160804,3781,181,47443,179382,912,1.55380941803643,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04019,"Pima County, Arizona",30410,544,39918,1213920,768,0.103026771376107,295166,18401,43591,12866570,838,0.906979914568754,2654,98,32707,86803,629,0.477423997121785,5559,326,36621,203557,704,0.813809405324708,22615,180,41458,937570,797,0.385060700481858,58731,2061,46114,2708330,887,0.845581186644639,1126,42,23885,26894,459,0.230690432288465,4881,261,19868,96968,382,1.27994212528803,1955,103,40990,80136,788,0.177565849227975,11010,1767,32531,358165,626,1.33500521104742
2017,f-04021,"Pinal County, Arizona",2965,75,42212,125160,812,0.072575512801684,40854,3010,37971,1551264,730,1.12152611722196,,,,,,,,,,,,,2336,42,45542,106386,876,0.457949421682023,5101,269,42636,217493,820,1.13336485578478,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04023,"Santa Cruz County, Arizona",558,24,37873,21133,728,0.0586812493427279,9509,1139,37504,356642,721,1.01043167387012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-04025,"Yavapai County, Arizona",5595,150,44579,249418,857,0.107220880763482,52182,5454,37023,1931951,712,1.23436245327426,1280,33,40168,51415,772,0.599812558575445,2134,78,43906,93681,844,0.811622315168414,3669,63,49775,182623,957,0.362334584238594,10126,630,43962,445151,845,1.22426642398603,,,,,,,,,,,,,209,20,30313,6335,583,0.124183006535948,1683,396,32342,54440,622,0.928849394821511
2017,f-04027,"Yuma County, Arizona",4409,70,46793,206311,900,0.0843666283964791,52260,3028,35283,1843897,679,1.36733680088832,,,,,,,,,,,,,3826,49,49028,187580,943,0.54123638421276,7069,351,49939,353017,960,0.961088350028424,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05001,"Arkansas County, Arkansas",631,25,37058,23384,713,0.0741306390977444,8512,713,40174,341955,773,0.916777992182475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05003,"Ashley County, Arkansas",532,25,42625,22676,820,0.0948306595365419,5610,515,43808,245741,842,0.970359915314044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05007,"Benton County, Arkansas",5371,191,40323,216577,775,0.0497826469797662,107889,6281,58857,6350043,1132,0.673982081968309,999,19,28995,28966,558,0.749437359339835,1333,78,26718,35626,514,1.45411233701103,3233,97,47684,154164,917,0.327259844113777,9879,729,41705,412011,802,1.22906410289455,542,15,29419,15945,566,0.3709787816564,1461,106,23569,34432,453,1.462467687413,208,40,26943,5604,518,0.098531501657982,2111,394,34507,72848,664,0.762501768784491
2017,f-05009,"Boone County, Arkansas",848,43,26546,22511,510,0.0784458834412581,10810,884,36791,397722,708,0.704810960067969,,,,,,,,,,,,,670,26,26116,17498,502,0.446964643095397,1499,161,30863,46248,594,0.753056516724337,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05015,"Carroll County, Arkansas",797,31,27573,21976,530,0.081701691440287,9755,762,28991,282809,558,0.946972558986159,,,,,,,,,,,,,574,19,33605,19289,646,0.535947712418301,1071,92,32040,34320,616,1.11116622028238,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05017,"Chicot County, Arkansas",206,15,30900,6365,594,0.0935088515660463,2203,493,30982,68263,596,0.996934989514438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05019,"Clark County, Arkansas",1097,36,34788,38162,669,0.157547034324286,6963,583,34408,239580,662,1.01316402609506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05021,"Clay County, Arkansas",300,15,31002,9301,596,0.125,2400,344,28820,69171,554,1.08744606966221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05023,"Cleburne County, Arkansas",462,19,29711,13727,571,0.084045843187193,5497,626,31991,175852,615,0.922730519581353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05027,"Columbia County, Arkansas",438,30,24334,10658,468,0.0704746580852776,6215,672,39141,243270,753,0.604346206382715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05029,"Conway County, Arkansas",452,27,39541,17873,760,0.09116579265833,4958,486,38092,188864,733,1.04200595567502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05031,"Craighead County, Arkansas",5952,121,46254,275303,889,0.138579743888242,42950,2767,37605,1615105,723,1.27731138849,,,,,,,,,,,,,5595,84,46870,262238,901,0.537412352319662,10411,451,47461,494123,913,0.973456841405666,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05033,"Crawford County, Arkansas",535,37,23198,12411,446,0.0314539361514492,17009,1188,35328,600892,679,0.649421908681168,,,,,,,,,,,,,480,32,23520,11290,452,0.292504570383912,1641,172,32602,53484,627,0.647185075119696,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05035,"Crittenden County, Arkansas",649,52,29377,19066,565,0.0465232974910394,13950,1184,35193,490951,677,0.828057614792683,,,,,,,,,,,,,535,40,30181,16147,580,0.281727224855187,1899,321,30524,57977,587,0.98415234617015,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05037,"Cross County, Arkansas",357,20,30196,10780,581,0.0935534591194968,3816,453,32398,123640,623,0.925491157630184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05041,"Desha County, Arkansas",535,19,27698,14819,533,0.146334792122538,3656,526,35053,128149,674,0.762778144965852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05043,"Drew County, Arkansas",363,20,50348,18276,968,0.0783678756476684,4632,501,34146,158156,657,1.53659280961973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05045,"Faulkner County, Arkansas",3688,77,38265,141120,736,0.110109273302681,33494,2742,38704,1296361,744,0.98728004540998,,,,,,,,,,,,,2444,40,38164,93272,734,0.405777851568986,6023,410,38544,232159,741,0.98345616657218,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05051,"Garland County, Arkansas",3712,89,45620,169341,877,0.114755618759081,32347,3036,35009,1132456,673,1.35636558244633,,,,,,,,,,,,,3448,59,47588,164085,915,0.444559051057246,7756,515,44154,342458,849,1.14932979108803,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05055,"Greene County, Arkansas",1196,38,31966,38231,615,0.0906129252216077,13199,851,36617,483314,704,0.862081984897519,,,,,,,,,,,,,1070,28,32976,35284,634,0.561385099685205,1906,147,38591,73567,742,0.720110060489594,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05057,"Hempstead County, Arkansas",441,21,20658,9110,397,0.0715792890764486,6161,458,35352,217791,680,0.566251850227509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05059,"Hot Spring County, Arkansas",640,22,35597,22782,685,0.0970285021224985,6596,594,35966,237237,692,0.988640782091874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05063,"Independence County, Arkansas",2738,62,42656,116791,820,0.201842978252857,13565,830,37328,506353,718,1.18554752640356,,,,,,,,,,,,,2336,44,44929,104953,864,0.720987654320988,3240,158,45136,146227,868,0.984055018945616,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05067,"Jackson County, Arkansas",438,36,43763,19168,842,0.114211212516297,3835,396,37012,141927,712,1.21103024600825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05069,"Jefferson County, Arkansas",3035,82,38836,117868,747,0.148752634416507,20403,2016,38786,791355,746,1.00152152048895,,,,,,,,,,,,,2845,60,39491,112353,759,0.604162242514334,4709,865,39391,185472,758,1.00675572324479,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05071,"Johnson County, Arkansas",846,20,36816,31147,708,0.11186037286791,7563,461,31156,235644,599,1.2093023255814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05075,"Lawrence County, Arkansas",285,16,31237,8902,601,0.101676774884053,2803,375,32277,90477,621,0.964223978268922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05083,"Logan County, Arkansas",357,23,32252,11514,620,0.0883444691907944,4041,462,32729,132248,629,0.984132796289515,,,,,,,,,,,,,326,16,34038,11096,655,0.457865168539326,712,114,30170,21466,580,1.26700167504188,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05085,"Lonoke County, Arkansas",362,23,34043,12324,655,0.0327572165414895,11051,1240,34147,377345,657,0.996895955957715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05093,"Mississippi County, Arkansas",775,50,39696,30765,763,0.0505083420229406,15344,1060,48495,744108,933,0.810734636358066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05095,"Monroe County, Arkansas",220,20,28072,6176,540,0.133091349062311,1653,274,30312,50091,583,0.916038505465818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05103,"Ouachita County, Arkansas",718,18,48923,35127,941,0.13912032551831,5161,614,34077,175860,655,1.54453038674033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05107,"Phillips County, Arkansas",622,26,28503,17729,548,0.147568208778173,4215,725,31386,132277,604,0.894071518193225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05111,"Poinsett County, Arkansas",278,22,36499,10147,702,0.0691714356805175,4019,473,36569,146984,703,0.997867512371162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05113,"Polk County, Arkansas",273,16,29498,8053,567,0.0578635014836795,4718,462,31147,146957,599,0.943966206918621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05115,"Pope County, Arkansas",1010,67,26441,26706,508,0.0460073794014485,21953,1765,40338,885540,776,0.644776628950449,,,,,,,,,,,,,822,45,26724,21967,514,0.258897637795276,3175,329,36172,114854,696,0.676985433818873,,,,,,,,,,,,,,,,,,,,,,,,
2017,f-05119,"Pulaski County, Arkansas",25246,563,48280,1218865,928,0.127217846578683,198447,13915,46625,9252531,897,1.04089860509238,,,,,,,,,,,,,18274,254,50577,924237,973,0.49245445725989,37108,2318,50452,1872165,970,1.00490760977548,,,,,,,,,,,,,1266,134,51502,65201,990,0.191412156032658,6614,1138,38698,255955,744,1.44392732981945
